Zaman_s,Konum_km,Hiz_kmh,Ivme_ms2,Jerk_ms3,Kutle_Ton,Kuvvet_kN,Guc_kW,Disk_Sicaklik_C,Stres_MPa
3959.59999999859,58.1459039999997,90,0,0,730,17.69135,442.28375,731.346325215001,519.087577244529
3959.79999999859,58.1509039999997,90,0,0,730,17.69135,442.28375,731.338084507874,519.087577244529
3959.99999999859,58.1559039999997,90,0,0,730,17.69135,442.28375,731.329843896888,519.087577244529
3960.19999999859,58.1609039999997,90,0,0,730,17.69135,442.28375,731.321603382042,519.087577244529
3960.39999999859,58.1659039999997,90,0,0,730,17.69135,442.28375,731.313362963336,519.087577244529
3960.59999999859,58.1709039999997,90,0,0,730,17.69135,442.28375,731.305122640768,519.087577244529
3960.79999999859,58.1759039999997,90,0,0,730,17.69135,442.28375,731.296882414337,519.087577244529
3960.99999999859,58.1809039999997,90,0,0,730,17.69135,442.28375,731.288642284043,519.087577244529
3961.19999999859,58.1859039999997,90,0,0,730,17.69135,442.28375,731.280402249883,519.087577244529
3961.39999999859,58.1909039999997,90,0,0,730,17.69135,442.28375,731.272162311857,519.087577244529
3961.59999999859,58.1959039999997,90,0,0,730,17.69135,442.28375,731.263922469963,519.087577244529
3961.79999999859,58.2009039999997,90,0,0,730,17.69135,442.28375,731.255682724201,519.087577244529
3961.99999999859,58.2059039999997,90,0,0,730,17.69135,442.28375,731.247443074569,519.087577244529
3962.19999999859,58.2109039999997,90,0,0,730,17.69135,442.28375,731.239203521066,519.087577244529
3962.39999999859,58.2159039999997,90,0,0,730,17.69135,442.28375,731.230964063692,519.087577244529
3962.59999999859,58.2209039999997,90,0,0,730,17.69135,442.28375,731.222724702444,519.087577244529
3962.79999999859,58.2259039999997,90,0,0,730,17.69135,442.28375,731.214485437323,519.087577244529
3962.99999999859,58.2309039999997,90,0,0,730,17.69135,442.28375,731.206246268326,519.087577244529
3963.19999999859,58.2359039999997,90,0,0,730,17.69135,442.28375,731.198007195453,519.087577244529
3963.39999999859,58.2409039999997,90,0,0,730,17.69135,442.28375,731.189768218702,519.087577244529
3963.59999999859,58.2459039999997,90,0,0,730,17.69135,442.28375,731.181529338073,519.087577244529
3963.79999999859,58.2509039999997,90,0,0,730,17.69135,442.28375,731.173290553564,519.087577244529
3963.99999999859,58.2559039999997,90,0,0,730,17.69135,442.28375,731.165051865174,519.087577244529
3964.19999999859,58.2609039999997,90,0,0,730,17.69135,442.28375,731.156813272903,519.087577244529
3964.39999999859,58.2659039999997,90,0,0,730,17.69135,442.28375,731.148574776748,519.087577244529
3964.59999999859,58.2709039999997,90,0,0,730,17.69135,442.28375,731.140336376709,519.087577244529
3964.79999999859,58.2759039999997,90,0,0,730,17.69135,442.28375,731.132098072784,519.087577244529
3964.99999999858,58.2809039999997,90,0,0,730,17.69135,442.28375,731.123859864973,519.087577244529
3965.19999999858,58.2859039999997,90,0,0,730,17.69135,442.28375,731.115621753275,519.087577244529
3965.39999999858,58.2909039999997,90,0,0,730,17.69135,442.28375,731.107383737688,519.087577244529
3965.59999999858,58.2959039999997,90,0,0,730,17.69135,442.28375,731.099145818211,519.087577244529
3965.79999999858,58.3009039999997,90,0,0,730,17.69135,442.28375,731.090907994843,519.087577244529
3965.99999999858,58.3059039999997,90,0,0,730,17.69135,442.28375,731.082670267583,519.087577244529
3966.19999999858,58.3109039999997,90,0,0,730,17.69135,442.28375,731.07443263643,519.087577244529
3966.39999999858,58.3159039999997,90,0,0,730,17.69135,442.28375,731.066195101383,519.087577244529
3966.59999999858,58.3209039999997,90,0,0,730,17.69135,442.28375,731.05795766244,519.087577244529
3966.79999999858,58.3259039999997,90,0,0,730,17.69135,442.28375,731.0497203196,519.087577244529
3966.99999999858,58.3309039999997,90,0,0,730,17.69135,442.28375,731.041483072863,519.087577244529
3967.19999999858,58.3359039999997,90,0,0,730,17.69135,442.28375,731.033245922227,519.087577244529
3967.39999999858,58.3409039999997,90,0,0,730,17.69135,442.28375,731.025008867692,519.087577244529
3967.59999999858,58.3459039999997,90,0,0,730,17.69135,442.28375,731.016771909255,519.087577244529
3967.79999999858,58.3509039999997,90,0,0,730,17.69135,442.28375,731.008535046916,519.087577244529
3967.99999999858,58.3559039999997,90,0,0,730,17.69135,442.28375,731.000298280674,519.087577244529
3968.19999999858,58.3609039999997,90,0,0,730,17.69135,442.28375,730.992061610527,519.087577244529
3968.39999999858,58.3659039999997,90,0,0,730,17.69135,442.28375,730.983825036475,519.087577244529
3968.59999999858,58.3709039999997,90,0,0,730,17.69135,442.28375,730.975588558516,519.087577244529
3968.79999999858,58.3759039999997,90,0,0,730,17.69135,442.28375,730.96735217665,519.087577244529
3968.99999999858,58.3809039999997,90,0,0,730,17.69135,442.28375,730.959115890874,519.087577244529
3969.19999999858,58.3859039999997,90,0,0,730,17.69135,442.28375,730.950879701189,519.087577244529
3969.39999999858,58.3909039999997,90,0,0,730,17.69135,442.28375,730.942643607592,519.087577244529
3969.59999999858,58.3959039999997,90,0,0,730,17.69135,442.28375,730.934407610084,519.087577244529
3969.79999999858,58.4009039999997,90,0,0,730,17.69135,442.28375,730.926171708661,519.087577244529
3969.99999999858,58.4059039999997,90,0,0,730,17.69135,442.28375,730.917935903325,519.087577244529
3970.19999999858,58.4109039999997,90,0,0,730,17.69135,442.28375,730.909700194073,519.087577244529
3970.39999999858,58.4159039999997,90,0,0,730,17.69135,442.28375,730.901464580904,519.087577244529
3970.59999999858,58.4209039999997,90,0,0,730,17.69135,442.28375,730.893229063817,519.087577244529
3970.79999999858,58.4259039999997,90,0,0,730,17.69135,442.28375,730.884993642811,519.087577244529
3970.99999999858,58.4309039999997,90,0,0,730,17.69135,442.28375,730.876758317885,519.087577244529
3971.19999999858,58.4359039999997,90,0,0,730,17.69135,442.28375,730.868523089038,519.087577244529
3971.39999999858,58.4409039999997,90,0,0,730,17.69135,442.28375,730.860287956269,519.087577244529
3971.59999999858,58.4459039999997,90,0,0,730,17.69135,442.28375,730.852052919576,519.087577244529
3971.79999999858,58.4509039999997,90,0,0,730,17.69135,442.28375,730.843817978959,519.087577244529
3971.99999999858,58.4559039999997,90,0,0,730,17.69135,442.28375,730.835583134416,519.087577244529
3972.19999999858,58.4609039999997,90,0,0,730,17.69135,442.28375,730.827348385946,519.087577244529
3972.39999999858,58.4659039999997,90,0,0,730,17.69135,442.28375,730.819113733548,519.087577244529
3972.59999999858,58.4709039999997,90,0,0,730,17.69135,442.28375,730.810879177221,519.087577244529
3972.79999999858,58.4759039999997,90,0,0,730,17.69135,442.28375,730.802644716964,519.087577244529
3972.99999999858,58.4809039999997,90,0,0,730,17.69135,442.28375,730.794410352775,519.087577244529
3973.19999999858,58.4859039999997,90,0,0,730,17.69135,442.28375,730.786176084655,519.087577244529
3973.39999999858,58.4909039999997,90,0,0,730,17.69135,442.28375,730.7779419126,519.087577244529
3973.59999999858,58.4959039999997,90,0,0,730,17.69135,442.28375,730.769707836611,519.087577244529
3973.79999999858,58.5009039999997,90,0,0,730,17.69135,442.28375,730.761473856687,519.087577244529
3973.99999999858,58.5059039999997,90,0,0,730,17.69135,442.28375,730.753239972825,519.087577244529
3974.19999999858,58.5109039999997,90,0,0,730,17.69135,442.28375,730.745006185025,519.087577244529
3974.39999999858,58.5159039999997,90,0,0,730,17.69135,442.28375,730.736772493286,519.087577244529
3974.59999999858,58.5209039999997,90,0,0,730,17.69135,442.28375,730.728538897607,519.087577244529
3974.79999999858,58.5259039999997,90,0,0,730,17.69135,442.28375,730.720305397987,519.087577244529
3974.99999999858,58.5309039999997,90,0,0,730,17.69135,442.28375,730.712071994424,519.087577244529
3975.19999999858,58.5359039999997,90,0,0,730,17.69135,442.28375,730.703838686917,519.087577244529
3975.39999999858,58.5409039999997,90,0,0,730,17.69135,442.28375,730.695605475466,519.087577244529
3975.59999999858,58.5459039999997,90,0,0,730,17.69135,442.28375,730.687372360069,519.087577244529
3975.79999999858,58.5509039999997,90,0,0,730,17.69135,442.28375,730.679139340724,519.087577244529
3975.99999999857,58.5559039999997,90,0,0,730,17.69135,442.28375,730.670906417432,519.087577244529
3976.19999999857,58.5609039999997,90,0,0,730,17.69135,442.28375,730.662673590191,519.087577244529
3976.39999999857,58.5659039999997,90,0,0,730,17.69135,442.28375,730.654440858999,519.087577244529
3976.59999999857,58.5709039999997,90,0,0,730,17.69135,442.28375,730.646208223855,519.087577244529
3976.79999999857,58.5759039999997,90,0,0,730,17.69135,442.28375,730.637975684759,519.087577244529
3976.99999999857,58.5809039999997,90,0,0,730,17.69135,442.28375,730.62974324171,519.087577244529
3977.19999999857,58.5859039999997,90,0,0,730,17.69135,442.28375,730.621510894705,519.087577244529
3977.39999999857,58.5909039999997,90,0,0,730,17.69135,442.28375,730.613278643745,519.087577244529
3977.59999999857,58.5959039999997,90,0,0,730,17.69135,442.28375,730.605046488827,519.087577244529
3977.79999999857,58.6009039999997,90,0,0,730,17.69135,442.28375,730.596814429951,519.087577244529
3977.99999999857,58.6059039999997,90,0,0,730,17.69135,442.28375,730.588582467116,519.087577244529
3978.19999999857,58.6109039999997,90,0,0,730,17.69135,442.28375,730.580350600321,519.087577244529
3978.39999999857,58.6159039999997,90,0,0,730,17.69135,442.28375,730.572118829564,519.087577244529
3978.59999999857,58.6209039999997,90,0,0,730,17.69135,442.28375,730.563887154844,519.087577244529
3978.79999999857,58.6259039999997,90,0,0,730,17.69135,442.28375,730.555655576161,519.087577244529
3978.99999999857,58.6309039999997,90,0,0,730,17.69135,442.28375,730.547424093513,519.087577244529
3979.19999999857,58.6359039999997,90,0,0,730,17.69135,442.28375,730.539192706898,519.087577244529
3979.39999999857,58.6409039999997,90,0,0,730,17.69135,442.28375,730.530961416317,519.087577244529
3979.59999999857,58.6459039999997,90,0,0,730,17.69135,442.28375,730.522730221767,519.087577244529
3979.79999999857,58.6509039999997,90,0,0,730,17.69135,442.28375,730.514499123248,519.087577244529
3979.99999999857,58.6559039999997,90,0,0,730,17.69135,442.28375,730.506268120758,519.087577244529
3980.19999999857,58.6609039999997,90,0,0,730,17.69135,442.28375,730.498037214296,519.087577244529
3980.39999999857,58.6659039999997,90,0,0,730,17.69135,442.28375,730.489806403862,519.087577244529
3980.59999999857,58.6709039999997,90,0,0,730,17.69135,442.28375,730.481575689454,519.087577244529
3980.79999999857,58.6759039999997,90,0,0,730,17.69135,442.28375,730.473345071071,519.087577244529
3980.99999999857,58.6809039999997,90,0,0,730,17.69135,442.28375,730.465114548712,519.087577244529
3981.19999999857,58.6859039999997,90,0,0,730,17.69135,442.28375,730.456884122376,519.087577244529
3981.39999999857,58.6909039999997,90,0,0,730,17.69135,442.28375,730.448653792061,519.087577244529
3981.59999999857,58.6959039999997,90,0,0,730,17.69135,442.28375,730.440423557767,519.087577244529
3981.79999999857,58.7009039999997,90,0,0,730,17.69135,442.28375,730.432193419492,519.087577244529
3981.99999999857,58.7059039999997,90,0,0,730,17.69135,442.28375,730.423963377235,519.087577244529
3982.19999999857,58.7109039999997,90,0,0,730,17.69135,442.28375,730.415733430996,519.087577244529
3982.39999999857,58.7159039999997,90,0,0,730,17.69135,442.28375,730.407503580772,519.087577244529
3982.59999999857,58.7209039999997,90,0,0,730,17.69135,442.28375,730.399273826564,519.087577244529
3982.79999999857,58.7259039999997,90,0,0,730,17.69135,442.28375,730.391044168369,519.087577244529
3982.99999999857,58.7309039999997,90,0,0,730,17.69135,442.28375,730.382814606187,519.087577244529
3983.19999999857,58.7359039999997,90,0,0,730,17.69135,442.28375,730.374585140017,519.087577244529
3983.39999999857,58.7409039999997,90,0,0,730,17.69135,442.28375,730.366355769857,519.087577244529
3983.59999999857,58.7459039999997,90,0,0,730,17.69135,442.28375,730.358126495706,519.087577244529
3983.79999999857,58.7509039999997,90,0,0,730,17.69135,442.28375,730.349897317564,519.087577244529
3983.99999999857,58.7559039999997,90,0,0,730,17.69135,442.28375,730.341668235429,519.087577244529
3984.19999999857,58.7609039999997,90,0,0,730,17.69135,442.28375,730.333439249299,519.087577244529
3984.39999999857,58.7659039999997,90,0,0,730,17.69135,442.28375,730.325210359175,519.087577244529
3984.59999999857,58.7709039999997,90,0,0,730,17.69135,442.28375,730.316981565054,519.087577244529
3984.79999999857,58.7759039999997,90,0,0,730,17.69135,442.28375,730.308752866935,519.087577244529
3984.99999999857,58.7809039999997,90,0,0,730,17.69135,442.28375,730.300524264819,519.087577244529
3985.19999999857,58.7859039999997,90,0,0,730,17.69135,442.28375,730.292295758702,519.087577244529
3985.39999999857,58.7909039999997,90,0,0,730,17.69135,442.28375,730.284067348585,519.087577244529
3985.59999999857,58.7959039999997,90,0,0,730,17.69135,442.28375,730.275839034466,519.087577244529
3985.79999999857,58.8009039999997,90,0,0,730,17.69135,442.28375,730.267610816344,519.087577244529
3985.99999999857,58.8059039999997,90,0,0,730,17.69135,442.28375,730.259382694218,519.087577244529
3986.19999999857,58.8109039999997,90,0,0,730,17.69135,442.28375,730.251154668086,519.087577244529
3986.39999999857,58.8159039999997,90,0,0,730,17.69135,442.28375,730.242926737948,519.087577244529
3986.59999999857,58.8209039999997,90,0,0,730,17.69135,442.28375,730.234698903803,519.087577244529
3986.79999999856,58.8259039999997,90,0,0,730,17.69135,442.28375,730.226471165649,519.087577244529
3986.99999999856,58.8309039999997,90,0,0,730,17.69135,442.28375,730.218243523486,519.087577244529
3987.19999999856,58.8359039999997,90,0,0,730,17.69135,442.28375,730.210015977311,519.087577244529
3987.39999999856,58.8409039999997,90,0,0,730,17.69135,442.28375,730.201788527125,519.087577244529
3987.59999999856,58.8459039999997,90,0,0,730,17.69135,442.28375,730.193561172925,519.087577244529
3987.79999999856,58.8509039999997,90,0,0,730,17.69135,442.28375,730.185333914712,519.087577244529
3987.99999999856,58.8559039999997,90,0,0,730,17.69135,442.28375,730.177106752483,519.087577244529
3988.19999999856,58.8609039999997,90,0,0,730,17.69135,442.28375,730.168879686237,519.087577244529
3988.39999999856,58.8659039999997,90,0,0,730,17.69135,442.28375,730.160652715974,519.087577244529
3988.59999999856,58.8709039999997,90,0,0,730,17.69135,442.28375,730.152425841693,519.087577244529
3988.79999999856,58.8759039999997,90,0,0,730,17.69135,442.28375,730.144199063391,519.087577244529
3988.99999999856,58.8809039999997,90,0,0,730,17.69135,442.28375,730.135972381069,519.087577244529
3989.19999999856,58.8859039999997,90,0,0,730,17.69135,442.28375,730.127745794724,519.087577244529
3989.39999999856,58.8909039999997,90,0,0,730,17.69135,442.28375,730.119519304357,519.087577244529
3989.59999999856,58.8959039999997,90,0,0,730,17.69135,442.28375,730.111292909965,519.087577244529
3989.79999999856,58.9009039999997,90,0,0,730,17.69135,442.28375,730.103066611548,519.087577244529
3989.99999999856,58.9059039999997,90,0,0,730,17.69135,442.28375,730.094840409104,519.087577244529
3990.19999999856,58.9109039999997,90,0,0,730,17.69135,442.28375,730.086614302632,519.087577244529
3990.39999999856,58.9159039999997,90,0,0,730,17.69135,442.28375,730.078388292132,519.087577244529
3990.59999999856,58.9209039999997,90,0,0,730,17.69135,442.28375,730.070162377602,519.087577244529
3990.79999999856,58.9259039999997,90,0,0,730,17.69135,442.28375,730.061936559041,519.087577244529
3990.99999999856,58.9309039999997,90,0,0,730,17.69135,442.28375,730.053710836448,519.087577244529
3991.19999999856,58.9358679999997,89.352,-0.9,-4.5,730,-639.356985364,-15868.8403767345,730.442248522462,519.087577244529
3991.39999999856,58.9407959999997,88.704,-0.9,0,730,-639.404971456,-15754.9384966758,730.827976478383,519.087577244529
3991.59999999856,58.9456879999997,88.056,-0.9,0,730,-639.452608276,-15641.010798431,731.210894137654,519.087577244529
3991.79999999856,58.9505439999997,87.408,-0.9,0,730,-639.499895824,-15527.0574706067,731.591000937936,519.087577244529
3991.99999999856,58.9553639999997,86.76,-0.9,0,730,-639.5468341,-15413.07870181,731.968296321104,519.087577244529
3992.19999999856,58.9601479999997,86.112,-0.9,0,730,-639.593423104,-15299.0746806477,732.342779733249,519.087577244529
