Konum_km,Hiz_kmh,Kutle_Ton,Cer_Kuvveti_kN,Direnc_kN,Egim_Yuzde
4.825975,90,648.325,16.0888865,16.0888865,0
4.838475,90,648.325,16.0888865,16.0888865,0
4.850975,90,648.325,16.0888865,16.0888865,0
4.863475,90,648.325,16.0888865,16.0888865,0
4.875975,90,648.325,16.0888865,16.0888865,0
4.888475,90,648.325,16.0888865,16.0888865,0
4.900975,90,648.325,16.0888865,16.0888865,0
4.913475,90,648.325,16.0888865,16.0888865,0
4.925975,90,648.325,16.0888865,16.0888865,0
4.938475,90,648.325,16.0888865,16.0888865,0
4.950975,90,648.325,16.0888865,16.0888865,0
4.963475,90,648.325,16.0888865,16.0888865,0
4.975975,90,648.325,16.0888865,16.0888865,0
4.988475,90,648.325,16.0888865,16.0888865,0
5.000975,90,648.325,16.0888865,16.0888865,0
5.013475,90,648.325,16.0888865,16.0888865,0
5.025975,90,648.325,16.0888865,16.0888865,0
5.038475,90,648.325,16.0888865,16.0888865,0
5.050975,90,648.325,16.0888865,16.0888865,0
5.063475,90,648.325,16.0888865,16.0888865,0
5.075975,90,648.325,16.0888865,16.0888865,0
5.088475,90,648.325,16.0888865,16.0888865,0
5.100975,90,648.325,16.0888865,16.0888865,0
5.113475,90,648.325,16.0888865,16.0888865,0
5.125975,90,648.325,16.0888865,16.0888865,0
5.138475,90,648.325,16.0888865,16.0888865,0
5.150975,90,648.325,16.0888865,16.0888865,0
5.163475,90,648.325,16.0888865,16.0888865,0
5.175975,90,648.325,16.0888865,16.0888865,0
5.188475,90,648.325,16.0888865,16.0888865,0
5.200975,90,648.325,16.0888865,16.0888865,0
5.213475,90,648.325,16.0888865,16.0888865,0
5.225975,90,648.325,16.0888865,16.0888865,0
5.238475,90,648.325,16.0888865,16.0888865,0
5.250975,90,648.325,16.0888865,16.0888865,0
5.263475,90,648.325,16.0888865,16.0888865,0
5.275975,90,648.325,16.0888865,16.0888865,0
5.288475,90,648.325,16.0888865,16.0888865,0
5.300975,90,648.325,16.0888865,16.0888865,0
5.313475,90,648.325,16.0888865,16.0888865,0
5.325975,90,648.325,16.0888865,16.0888865,0
5.338475,90,648.325,16.0888865,16.0888865,0
5.350975,90,648.325,16.0888865,16.0888865,0
5.363475,90,648.325,16.0888865,16.0888865,0
5.375975,90,648.325,16.0888865,16.0888865,0
5.388475,90,648.325,16.0888865,16.0888865,0
5.400975,90,648.325,16.0888865,16.0888865,0
5.413475,90,648.325,16.0888865,16.0888865,0
5.425975,90,648.325,16.0888865,16.0888865,0
5.438475,90,648.325,16.0888865,16.0888865,0
5.450975,90,648.325,16.0888865,16.0888865,0
5.463475,90,648.325,16.0888865,16.0888865,0
5.475975,90,648.325,16.0888865,16.0888865,0
5.488475,90,648.325,16.0888865,16.0888865,0
5.500975,90,648.325,16.0888865,16.0888865,0
5.513475,90,648.325,16.0888865,16.0888865,0
5.525975,90,648.325,16.0888865,16.0888865,0
5.538475,90,648.325,16.0888865,16.0888865,0
5.550975,90,648.325,16.0888865,16.0888865,0
5.563475,90,648.325,16.0888865,16.0888865,0
5.575975,90,648.325,16.0888865,16.0888865,0
5.588475,90,648.325,16.0888865,16.0888865,0
5.600975,90,648.325,16.0888865,16.0888865,0
5.613475,90,648.325,16.0888865,16.0888865,0
5.625975,90,648.325,16.0888865,16.0888865,0
5.638475,90,648.325,16.0888865,16.0888865,0
5.650975,90,648.325,16.0888865,16.0888865,0
5.663475,90,648.325,16.0888865,16.0888865,0
5.675975,90,648.325,16.0888865,16.0888865,0
5.688475,90,648.325,16.0888865,16.0888865,0
5.700975,90,648.325,16.0888865,16.0888865,0
5.713475,90,648.325,16.0888865,16.0888865,0
5.72575,88.38,648.325,0,15.968702975,0
5.7378,86.76,648.325,0,15.8507024,0
5.749625,85.14,648.325,0,15.734884775,0
5.761225,83.52,648.325,0,15.6212501,0
5.7726,81.9,648.325,0,15.509798375,0
5.78375,80.28,648.325,0,15.4005296,0
5.794675,78.66,648.325,0,15.293443775,0
5.805375,77.04,648.325,0,15.1885409,0
5.81585,75.42,648.325,0,15.085820975,0
5.8261,73.8,648.325,0,14.985284,0
5.836125,72.18,648.325,0,14.886929975,0
5.845925,70.56,648.325,0,14.7907589,0
5.8555,68.94,648.325,0,14.696770775,0
5.86485,67.32,648.325,0,14.6049656,0
5.873975,65.7,648.325,0,14.515343375,0
5.882875,64.08,648.325,0,14.4279041,0
5.89155,62.46,648.325,0,14.342647775,0
5.9,60.84,648.325,0,14.2595744,0
5.908225,59.22,648.325,0,14.178683975,0
5.916225,57.6000000000001,648.325,0,14.0999765,0
5.924,55.9800000000001,648.325,0,14.023451975,0
5.93155,54.3600000000001,648.325,0,13.9491104,0
5.938875,52.7400000000001,648.325,0,13.876951775,0
5.945975,51.1200000000001,648.325,0,13.8069761,0
5.95285,49.5000000000001,648.325,0,13.739183375,0
5.9595,47.8800000000001,648.325,0,13.6735736,0
5.965925,46.2600000000001,648.325,0,13.610146775,0
5.972125,44.6400000000001,648.325,0,13.5489029,0
5.9781,43.0200000000001,648.325,0,13.489841975,0
5.98385,41.4000000000001,648.325,0,13.432964,0
5.989375,39.7800000000001,648.325,0,13.378268975,0
5.994675,38.1600000000001,648.325,0,13.3257569,0
5.99975,36.5400000000001,648.325,0,13.275427775,0
6.0046,34.9200000000001,648.325,0,13.2272816,0
6.009225,33.3000000000001,648.325,0,13.181318375,0
6.013625,31.6800000000001,648.325,0,13.1375381,0
6.0178,30.0600000000001,648.325,0,13.095940775,0
6.02175,28.4400000000001,648.325,0,13.0565264,0
6.025475,26.8200000000001,648.325,0,13.019294975,0
6.028975,25.2000000000001,648.325,0,12.9842465,0
6.03225,23.5800000000001,648.325,0,12.951380975,0
6.0353,21.9600000000001,648.325,0,12.9206984,0
6.038125,20.3400000000001,648.325,0,12.892198775,0
6.040725,18.7200000000001,648.325,0,12.8658821,0
6.0431,17.1000000000001,648.325,0,12.841748375,0
6.04525,15.4800000000001,648.325,0,12.8197976,0
6.047175,13.8600000000001,648.325,0,12.800029775,0
6.048875,12.2400000000001,648.325,0,12.7824449,0
6.05035,10.6200000000001,648.325,0,12.767042975,0
6.050525,1.26,678.025,487.921010775,13.303510775,0
6.050875,2.52,678.025,487.9229916,13.3054916,0
6.0514,3.78,678.025,487.926292975,13.308792975,0
6.0521,5.04,678.025,487.9309149,13.3134149,0
6.052975,6.3,678.025,487.936857375,13.319357375,0
6.054025,7.56,678.025,487.9441204,13.3266204,0
6.05525,8.82,678.025,487.952703975,13.335203975,0
6.05665,10.08,678.025,487.9626081,13.3451081,0
6.058225,11.34,678.025,487.973832775,13.356332775,0
6.059975,12.6,678.025,487.986378,13.368878,0
6.0619,13.86,678.025,488.000243775,13.382743775,0
6.064,15.12,678.025,488.0154301,13.3979301,0
6.066275,16.38,678.025,488.031936975,13.414436975,0
6.068725,17.64,678.025,488.0497644,13.4322644,0
6.07135,18.9,678.025,488.068912375,13.451412375,0
6.07415,20.16,678.025,488.0893809,13.4718809,0
6.077125,21.42,678.025,488.111169975,13.493669975,0
6.080275,22.68,678.025,488.1342796,13.5167796,0
6.0836,23.94,678.025,488.158709775,13.541209775,0
6.0871,25.2,678.025,488.1844605,13.5669605,0
6.090775,26.46,678.025,488.211531775,13.594031775,0
6.094625,27.72,678.025,488.2399236,13.6224236,0
6.09865,28.98,678.025,488.269635975,13.652135975,0
6.10285,30.24,678.025,488.3006689,13.6831689,0
6.107225,31.5,678.025,488.333022375,13.715522375,0
6.111775,32.76,678.025,488.3666964,13.7491964,0
6.1165,34.02,678.025,488.401690975,13.784190975,0
6.1214,35.28,678.025,488.4380061,13.8205061,0
6.126475,36.54,678.025,488.475641775,13.858141775,0
6.131725,37.8,678.025,488.514598,13.897098,0
6.13715,39.06,678.025,488.554874775,13.937374775,0
6.14275,40.32,678.025,488.5964721,13.9789721,0
6.148525,41.58,678.025,488.639389975,14.021889975,0
6.154475,42.84,678.025,488.6836284,14.0661284,0
6.1606,44.1,678.025,488.729187375,14.111687375,0
6.1669,45.36,678.025,488.7760669,14.1585669,0
6.173375,46.62,678.025,488.824266975,14.206766975,0
6.180025,47.88,678.025,488.8737876,14.2562876,0
6.18685,49.14,678.025,488.924628775,14.307128775,0
6.19385,50.4,678.025,488.9767905,14.3592905,0
6.201025,51.66,678.025,489.030272775,14.412772775,0
6.208375,52.92,678.025,489.0850756,14.4675756,0
6.2159,54.18,678.025,489.141198975,14.523698975,0
6.2236,55.44,678.025,489.1986429,14.5811429,0
6.231475,56.7,678.025,489.257407375,14.639907375,0
6.239525,57.96,678.025,489.3174924,14.6999924,0
6.24775,59.22,678.025,489.378897975,14.761397975,0
6.25615,60.48,678.025,489.4416241,14.8241241,0
6.264725,61.74,678.025,489.505670775,14.888170775,0
6.273475,63,678.025,489.571038,14.953538,0
6.2824,64.26,678.025,489.637725775,15.020225775,0
6.2915,65.52,678.025,489.7057341,15.0882341,0
6.300775,66.78,678.025,489.775062975,15.157562975,0
6.310225,68.04,678.025,489.8457124,15.2282124,0
6.31985,69.3,678.025,489.917682375,15.300182375,0
6.32965,70.56,678.025,489.9909729,15.3734729,0
6.339625,71.82,678.025,490.065583975,15.448083975,0
6.349775,73.08,678.025,490.1415156,15.5240156,0
6.3601,74.34,678.025,490.218767775,15.601267775,0
6.3706,75.6,678.025,490.2973405,15.6798405,0
6.381275,76.86,678.025,490.377233775,15.759733775,0
6.392125,78.12,678.025,490.4584476,15.8409476,0
6.40315,79.3800000000001,678.025,490.540981975,15.923481975,0
6.41435,80.6400000000001,678.025,490.6248369,16.0073369,0
6.425725,81.9000000000001,678.025,490.710012375,16.092512375,0
6.437275,83.1600000000001,678.025,490.7965084,16.1790084,0
6.449,84.4200000000001,678.025,490.884324975,16.266824975,0
6.4609,85.6800000000001,678.025,490.9734621,16.3559621,0
6.472975,86.9400000000001,678.025,491.063919775,16.446419775,0
6.485225,88.2000000000001,678.025,491.155698,16.538198,0
6.49765,89.4600000000001,678.025,491.248796775,16.631296775,0
6.51025,90.7200000000001,678.025,491.3432161,16.7257161,0
6.52275,90,678.025,16.6716005,16.6716005,0
6.53525,90,678.025,16.6716005,16.6716005,0
6.54775,90,678.025,16.6716005,16.6716005,0
6.56025,90,678.025,16.6716005,16.6716005,0
6.57275,90,678.025,16.6716005,16.6716005,0
6.58525,90,678.025,16.6716005,16.6716005,0
6.59775,90,678.025,16.6716005,16.6716005,0
6.61025,90,678.025,16.6716005,16.6716005,0
6.62275,90,678.025,16.6716005,16.6716005,0
6.63525,90,678.025,16.6716005,16.6716005,0
6.64775,90,678.025,16.6716005,16.6716005,0
6.66025,90,678.025,16.6716005,16.6716005,0
6.67275,90,678.025,16.6716005,16.6716005,0
6.68525,90,678.025,16.6716005,16.6716005,0
6.69775,90,678.025,16.6716005,16.6716005,0
6.71025,90,678.025,16.6716005,16.6716005,0
6.72275,90,678.025,16.6716005,16.6716005,0
6.73525,90,678.025,16.6716005,16.6716005,0
6.74775,90,678.025,16.6716005,16.6716005,0
6.76025,90,678.025,16.6716005,16.6716005,0
6.77275,90,678.025,16.6716005,16.6716005,0
6.78525,90,678.025,16.6716005,16.6716005,0
6.79775,90,678.025,16.6716005,16.6716005,0
6.81025,90,678.025,16.6716005,16.6716005,0
6.82275,90,678.025,16.6716005,16.6716005,0
6.83525,90,678.025,16.6716005,16.6716005,0
6.84775,90,678.025,16.6716005,16.6716005,0
6.86025,90,678.025,16.6716005,16.6716005,0
6.87275,90,678.025,16.6716005,16.6716005,0
6.88525,90,678.025,16.6716005,16.6716005,0
6.89775,90,678.025,16.6716005,16.6716005,0
6.91025,90,678.025,16.6716005,16.6716005,0
6.92275,90,678.025,16.6716005,16.6716005,0
6.93525,90,678.025,16.6716005,16.6716005,0
6.94775,90,678.025,16.6716005,16.6716005,0
6.96025,90,678.025,16.6716005,16.6716005,0
6.97275,90,678.025,16.6716005,16.6716005,0
6.98525,90,678.025,16.6716005,16.6716005,0
6.99775,90,678.025,16.6716005,16.6716005,0
7.01025,90,678.025,16.6716005,16.6716005,0
7.02275,90,678.025,16.6716005,16.6716005,0
7.03525,90,678.025,16.6716005,16.6716005,0
7.04775,90,678.025,16.6716005,16.6716005,0
7.06025,90,678.025,16.6716005,16.6716005,0
7.07275,90,678.025,16.6716005,16.6716005,0
7.08525,90,678.025,16.6716005,16.6716005,0
7.09775,90,678.025,16.6716005,16.6716005,0
7.11025,90,678.025,16.6716005,16.6716005,0
7.12275,90,678.025,16.6716005,16.6716005,0
7.13525,90,678.025,16.6716005,16.6716005,0
7.14775,90,678.025,16.6716005,16.6716005,0
7.16025,90,678.025,16.6716005,16.6716005,0
7.17275,90,678.025,16.6716005,16.6716005,0
7.18525,90,678.025,16.6716005,16.6716005,0
7.19775,90,678.025,16.6716005,16.6716005,0
7.21025,90,678.025,16.6716005,16.6716005,0
7.22275,90,678.025,16.6716005,16.6716005,0
7.23525,90,678.025,16.6716005,16.6716005,0
7.24775,90,678.025,16.6716005,16.6716005,0
7.26025,90,678.025,16.6716005,16.6716005,0
7.27275,90,678.025,16.6716005,16.6716005,0
7.28525,90,678.025,16.6716005,16.6716005,0
7.29775,90,678.025,16.6716005,16.6716005,0
7.31025,90,678.025,16.6716005,16.6716005,0
7.32275,90,678.025,16.6716005,16.6716005,0
7.33525,90,678.025,16.6716005,16.6716005,0
7.34775,90,678.025,16.6716005,16.6716005,0
7.36025,90,678.025,16.6716005,16.6716005,0
7.37275,90,678.025,16.6716005,16.6716005,0
7.38525,90,678.025,16.6716005,16.6716005,0
7.39775,90,678.025,16.6716005,16.6716005,0
7.41025,90,678.025,16.6716005,16.6716005,0
7.42275,90,678.025,16.6716005,16.6716005,0
7.43525,90,678.025,16.6716005,16.6716005,0
7.44775,90,678.025,16.6716005,16.6716005,0
7.460025,88.38,678.025,0,16.551416975,0
7.472075,86.76,678.025,0,16.4334164,0
7.4839,85.14,678.025,0,16.317598775,0
7.4955,83.52,678.025,0,16.2039641,0
7.506875,81.9,678.025,0,16.092512375,0
7.518025,80.28,678.025,0,15.9832436,0
7.52895,78.66,678.025,0,15.876157775,0
7.53965,77.04,678.025,0,15.7712549,0
7.550125,75.42,678.025,0,15.668534975,0
7.560375,73.8,678.025,0,15.567998,0
7.5704,72.18,678.025,0,15.469643975,0
7.5802,70.56,678.025,0,15.3734729,0
7.589775,68.94,678.025,0,15.279484775,0
7.599125,67.32,678.025,0,15.1876796,0
7.60825,65.7,678.025,0,15.098057375,0
7.61715,64.08,678.025,0,15.0106181,0
7.625825,62.46,678.025,0,14.925361775,0
7.634275,60.84,678.025,0,14.8422884,0
7.6425,59.22,678.025,0,14.761397975,0
7.6509,60.4800000000001,678.025,489.4416241,14.8241241,0
7.659075,58.8600000000001,678.025,0,14.743718775,0
7.667025,57.2400000000001,678.025,0,14.6654964,0
7.67475,55.6200000000001,678.025,0,14.589456975,0
7.68225,54.0000000000001,678.025,0,14.5156005,0
7.689525,52.3800000000001,678.025,0,14.443926975,0
7.696575,50.7600000000001,678.025,0,14.3744364,0
7.7034,49.1400000000001,678.025,0,14.307128775,0
7.71,47.5200000000001,678.025,0,14.2420041,0
7.716375,45.9000000000001,678.025,0,14.179062375,0
7.722525,44.2800000000001,678.025,0,14.1183036,0
7.72845,42.6600000000001,678.025,0,14.059727775,0
7.73415,41.0400000000001,678.025,0,14.0033349,0
7.739625,39.4200000000001,678.025,0,13.949124975,0
7.744875,37.8000000000001,678.025,0,13.897098,0
7.7499,36.1800000000001,678.025,0,13.847253975,0
7.7547,34.5600000000001,678.025,0,13.7995929,0
7.759275,32.9400000000001,678.025,0,13.754114775,0
7.763625,31.3200000000001,678.025,0,13.7108196,0
7.76775,29.7000000000001,678.025,0,13.669707375,0
7.77165,28.0800000000001,678.025,0,13.6307781,0
7.775325,26.4600000000001,678.025,0,13.594031775,0
7.778775,24.8400000000001,678.025,0,13.5594684,0
7.782,23.2200000000001,678.025,0,13.527087975,0
7.785,21.6000000000001,678.025,0,13.4968905,0
7.787775,19.9800000000001,678.025,0,13.468875975,0
7.790325,18.3600000000001,678.025,0,13.4430444,0
7.79265,16.7400000000001,678.025,0,13.419395775,0
7.79475,15.1200000000001,678.025,0,13.3979301,0
7.794925,1.26,719.575,517.821221775,14.118721775,0
7.795275,2.52,719.575,517.8232026,14.1207026,0
7.7958,3.78,719.575,517.826503975,14.124003975,0
7.7965,5.04,719.575,517.8311259,14.1286259,0
7.797375,6.3,719.575,517.837068375,14.134568375,0
7.798425,7.56,719.575,517.8443314,14.1418314,0
7.79965,8.82,719.575,517.852914975,14.150414975,0
7.80105,10.08,719.575,517.8628191,14.1603191,0
7.802625,11.34,719.575,517.874043775,14.171543775,0
7.804375,12.6,719.575,517.886589,14.184089,0
7.8063,13.86,719.575,517.900454775,14.197954775,0
7.8084,15.12,719.575,517.9156411,14.2131411,0
7.810675,16.38,719.575,517.932147975,14.229647975,0
7.813125,17.64,719.575,517.9499754,14.2474754,0
7.81575,18.9,719.575,517.969123375,14.266623375,0
7.81855,20.16,719.575,517.9895919,14.2870919,0
7.821525,21.42,719.575,518.011380975,14.308880975,0
7.824675,22.68,719.575,518.0344906,14.3319906,0
7.828,23.94,719.575,518.058920775,14.356420775,0
7.8315,25.2,719.575,518.0846715,14.3821715,0
7.835175,26.46,719.575,518.111742775,14.409242775,0
7.839025,27.72,719.575,518.1401346,14.4376346,0
7.84305,28.98,719.575,518.169846975,14.467346975,0
7.84725,30.24,719.575,518.2008799,14.4983799,0
7.851625,31.5,719.575,518.233233375,14.530733375,0
7.856175,32.76,719.575,518.2669074,14.5644074,0
7.8609,34.02,719.575,518.301901975,14.599401975,0
7.8658,35.28,719.575,518.3382171,14.6357171,0
7.870875,36.54,719.575,518.375852775,14.673352775,0
7.876125,37.8,719.575,518.414809,14.712309,0
7.88155,39.06,719.575,518.455085775,14.752585775,0
7.88715,40.32,719.575,518.4966831,14.7941831,0
7.892925,41.58,719.575,518.539600975,14.837100975,0
7.898875,42.84,719.575,518.5838394,14.8813394,0
7.905,44.1,719.575,518.629398375,14.926898375,0
7.9113,45.36,719.575,518.6762779,14.9737779,0
7.917775,46.62,719.575,518.724477975,15.021977975,0
7.924425,47.88,719.575,518.7739986,15.0714986,0
7.93125,49.14,719.575,518.824839775,15.122339775,0
7.93825,50.4,719.575,518.8770015,15.1745015,0
7.945425,51.66,719.575,518.930483775,15.227983775,0
7.952775,52.92,719.575,518.9852866,15.2827866,0
7.9603,54.18,719.575,519.041409975,15.338909975,0
7.968,55.44,719.575,519.0988539,15.3963539,0
7.975875,56.7,719.575,519.157618375,15.455118375,0
7.983925,57.96,719.575,519.2177034,15.5152034,0
7.99215,59.22,719.575,519.279108975,15.576608975,0
8.00055,60.48,719.575,519.3418351,15.6393351,0
8.009125,61.74,719.575,519.405881775,15.703381775,0
8.017875,63,719.575,519.471249,15.768749,0
8.0268,64.26,719.575,519.537936775,15.835436775,0
8.0359,65.52,719.575,519.6059451,15.9034451,0
8.045175,66.78,719.575,519.675273975,15.972773975,0
8.054625,68.04,719.575,519.7459234,16.0434234,0
8.06425,69.3,719.575,519.817893375,16.115393375,0
8.07405,70.56,719.575,519.8911839,16.1886839,0
8.084025,71.82,719.575,519.965794975,16.263294975,0
8.094175,73.08,719.575,520.0417266,16.3392266,0
8.1045,74.34,719.575,520.118978775,16.416478775,0
8.115,75.6,719.575,520.1975515,16.4950515,0
8.125675,76.86,719.575,520.277444775,16.574944775,0
8.136525,78.12,719.575,520.3586586,16.6561586,0
8.14755,79.3800000000001,719.575,520.441192975,16.738692975,0
8.15875,80.6400000000001,719.575,520.5250479,16.8225479,0
8.170125,81.9000000000001,719.575,520.610223375,16.907723375,0
8.181675,83.1600000000001,719.575,520.6967194,16.9942194,0
8.1934,84.4200000000001,719.575,520.784535975,17.082035975,0
8.2053,85.6800000000001,719.575,520.8736731,17.1711731,0
8.217375,86.9400000000001,719.575,520.964130775,17.261630775,0
8.229625,88.2000000000001,719.575,521.055909,17.353409,0
8.24205,89.4600000000001,719.575,521.149007775,17.446507775,0
8.25465,90.7200000000001,719.575,521.2434271,17.5409271,0
8.26715,90,719.575,17.4868115,17.4868115,0
8.27965,90,719.575,17.4868115,17.4868115,0
8.29215,90,719.575,17.4868115,17.4868115,0
8.30465,90,719.575,17.4868115,17.4868115,0
8.31715,90,719.575,17.4868115,17.4868115,0
8.32965,90,719.575,17.4868115,17.4868115,0
8.34215,90,719.575,17.4868115,17.4868115,0
8.35465,90,719.575,17.4868115,17.4868115,0
8.36715,90,719.575,17.4868115,17.4868115,0
8.37965,90,719.575,17.4868115,17.4868115,0
8.39215,90,719.575,17.4868115,17.4868115,0
8.40465,90,719.575,17.4868115,17.4868115,0
8.41715,90,719.575,17.4868115,17.4868115,0
8.42965,90,719.575,17.4868115,17.4868115,0
8.44215,90,719.575,17.4868115,17.4868115,0
8.45465,90,719.575,17.4868115,17.4868115,0
8.46715,90,719.575,17.4868115,17.4868115,0
8.47965,90,719.575,17.4868115,17.4868115,0
8.49215,90,719.575,17.4868115,17.4868115,0
8.50465,90,719.575,17.4868115,17.4868115,0
8.51715,90,719.575,17.4868115,17.4868115,0
8.52965,90,719.575,17.4868115,17.4868115,0
8.54215,90,719.575,17.4868115,17.4868115,0
8.55465,90,719.575,17.4868115,17.4868115,0
8.56715,90,719.575,17.4868115,17.4868115,0
8.57965,90,719.575,17.4868115,17.4868115,0
8.59215,90,719.575,17.4868115,17.4868115,0
8.60465,90,719.575,17.4868115,17.4868115,0
8.61715,90,719.575,17.4868115,17.4868115,0
8.62965,90,719.575,17.4868115,17.4868115,0
8.64215,90,719.575,17.4868115,17.4868115,0
8.65465,90,719.575,17.4868115,17.4868115,0
8.66715,90,719.575,17.4868115,17.4868115,0
8.67965,90,719.575,17.4868115,17.4868115,0
8.69215,90,719.575,17.4868115,17.4868115,0
8.70465,90,719.575,17.4868115,17.4868115,0
8.71715,90,719.575,17.4868115,17.4868115,0
8.72965,90,719.575,17.4868115,17.4868115,0
8.74215,90,719.575,17.4868115,17.4868115,0
8.75465,90,719.575,17.4868115,17.4868115,0
8.76715,90,719.575,17.4868115,17.4868115,0
8.77965,90,719.575,17.4868115,17.4868115,0
8.79215,90,719.575,17.4868115,17.4868115,0
8.80465,90,719.575,17.4868115,17.4868115,0
8.81715,90,719.575,17.4868115,17.4868115,0
8.82965,90,719.575,17.4868115,17.4868115,0
8.84215,90,719.575,17.4868115,17.4868115,0
